,IDfg,Name,WAR,Next_WAR,Prediction_Year,prediction
970,9744,Justin Bour,0.35403726708074534,0.3,2018,1.7098307376138215
6009,9627,Yan Gomes,0.3229813664596274,2.5,2018,0.9561701662978983
4218,9549,David Freese,0.3229813664596274,1.6,2018,1.0449324820675367
2527,9393,Matt Adams,0.25465838509316774,0.4,2018,0.6178506373001159
5501,9368,Evan Longoria,0.36024844720496896,0.5,2018,2.4297913311538193
8821,9345,Brock Holt,0.16770186335403728,1.3,2018,0.7093538430576386
8832,9308,Josh Phegley,0.2111801242236025,0.3,2018,0.954154768227284
5545,9272,Chris Davis,0.1987577639751553,-2.6,2018,0.6335285888560647
2980,9256,A.J. Pollock,0.3229813664596274,2.3,2018,2.3186561635280127
5922,9253,Keon Broxton,0.3229813664596274,-0.2,2018,1.6338412230054051
1598,8090,Matt Carpenter,0.4037267080745342,4.6,2018,2.54811410954643
4999,8001,Hanley Ramirez,0.18012422360248448,-0.1,2018,0.4928509460150635
1536,9810,Brian Dozier,0.5962732919254659,0.6,2018,4.275559775812615
3554,7949,Tim Beckham,0.3975155279503106,-0.2,2018,1.7017713930054463
5875,6547,Jordy Mercer,0.3229813664596274,1.6,2018,1.7860285742325812
3536,6368,Adam Jones,0.2919254658385093,0.2,2018,1.2013862864734604
5688,6364,Danny Valencia,0.2173913043478261,-0.3,2018,0.7204020065020036
8473,6310,Alcides Escobar,0.2670807453416149,-0.9,2018,0.744755093837134
5500,6195,Ian Kinsler,0.35403726708074534,1.6,2018,2.1087675722416632
84,6184,J.D. Martinez,0.422360248447205,5.8,2018,2.787038642832393
818,7996,Jose Martinez,0.30434782608695654,2.2,2018,1.1850840479562268
3473,6012,Didi Gregorius,0.36645962732919257,3.4,2018,2.2076787399332045
6905,5942,Jesus Sucre,0.27950310559006214,-1.3,2018,1.1962081318462507
3557,5933,Jean Segura,0.422360248447205,3.9,2018,3.0560679299824067
4765,5930,Nick Markakis,0.26086956521739135,2.5,2018,0.6885812177942541
5061,5913,Leury Garcia,0.2670807453416149,0.7,2018,0.6729707061925438
3775,5827,Wilmer Flores,0.2422360248447205,0.7,2018,1.4097053286919317
936,5760,Avisail Garcia,0.5031055900621119,0.8,2018,2.3546123040569076
6784,5751,Hernan Perez,0.27950310559006214,0.8,2018,1.3258377424432681
2360,5667,Steven Souza Jr.,0.47204968944099385,-0.1,2018,2.690913505707092
7067,5677,A.J. Ellis,0.20496894409937888,-0.1,2018,0.11037538787269291
8793,6589,Sean Rodriguez,0.19254658385093168,0.0,2018,0.7155115619739453
6813,6609,Freddy Galvis,0.32919254658385094,2.0,2018,1.9172280941875663
4816,6153,Eduardo Escobar,0.31677018633540377,3.5,2018,1.4809533692419807
7006,6876,Mark Trumbo,0.09937888198757763,0.2,2018,-0.21052973870708003
2723,7927,Eric Sogard,0.30434782608695654,3.0,2018,1.0546522814906285
2841,6848,Eduardo Nunez,0.31055900621118016,-0.7,2018,1.5692592171766688
185,7859,Charlie Blackmon,0.5403726708074534,2.2,2018,3.3864376708551354
4944,7802,Miguel Rojas,0.2981366459627329,1.1,2018,1.1826418964191037
5907,7739,Travis d'Arnaud,0.2981366459627329,1.6,2018,1.5187209767484338
1786,7619,Mark Reynolds,0.25465838509316774,0.0,2018,0.42191084513057664
2524,7539,Neil Walker,0.34161490683229817,-0.5,2018,1.8009464539677347
1543,7476,Alex Avila,0.30434782608695654,0.7,2018,0.8916389086290726
5637,7870,Jonathan Lucroy,0.2111801242236025,0.7,2018,1.2438126082781893
3991,7304,Salvador Perez,0.2981366459627329,0.5,2018,1.6115864068054235
4161,7287,Carlos Gonzalez,0.20496894409937888,2.0,2018,0.6079633850172965
6857,7226,Matt Davidson,0.16770186335403728,0.8,2018,0.3550205500167566
6028,7185,Logan Forsythe,0.2422360248447205,-0.1,2018,1.4365144179900362
6746,7087,Caleb Joseph,0.2732919254658385,-0.4,2018,0.5575732666735884
5210,7007,Yadier Molina,0.36024844720496896,2.4,2018,2.025119031062211
7976,6887,Martin Maldonado,0.4037267080745342,1.9,2018,1.5178230240669175
6251,6885,Ian Desmond,0.14906832298136646,-0.6,2018,0.5157220730057079
6522,7435,Ben Zobrist,0.2111801242236025,3.2,2018,0.6598344005585113
2404,13338,Omar Narvaez,0.27950310559006214,1.9,2019,1.149499776405593
7361,13329,Jake Lamb,0.2236024844720497,0.1,2019,1.4643275735756114
251,13301,Max Muncy,0.4968944099378882,4.8,2019,3.2664823767225983
5802,13277,Joey Rickard,0.2732919254658385,-0.3,2019,0.9458089607014821
7505,13265,Mike Zunino,0.34161490683229817,0.4,2019,1.817790412986036
8881,13185,Orlando Arcia,0.2173913043478261,-0.9,2019,1.0388813356826865
3375,13152,Jorge Polanco,0.2981366459627329,3.3,2019,1.7656323418912736
6535,12976,Austin Hedges,0.35403726708074534,1.5,2019,2.1418569652312476
4061,13066,Teoscar Hernandez,0.26086956521739135,1.3,2019,1.3288672501735026
5715,12984,Jackie Bradley Jr.,0.422360248447205,1.9,2019,2.550635572063723
1316,12979,Javier Baez,0.5900621118012422,5.8,2019,3.9750084127616834
634,12927,Brandon Nimmo,0.5093167701863355,1.3,2019,3.077031638464738
1231,12916,Francisco Lindor,0.6956521739130435,5.8,2019,5.700816747600138
2035,12907,Gregory Polanco,0.3726708074534162,-0.2,2019,2.550075193540091
700,12861,Anthony Rendon,0.5776397515527951,6.8,2019,3.8748038859677694
3398,13145,Josh Bell,0.2919254658385093,2.9,2019,1.6297896010567072
5745,13355,Luke Maile,0.34161490683229817,0.8,2019,1.6747609856904164
2744,14128,Joey Gallo,0.4037267080745342,3.2,2019,2.567717575329896
2190,13367,Stephen Piscotty,0.391304347826087,0.5,2019,2.0366807217128566
1985,14145,Daniel Robertson,0.38509316770186336,0.0,2019,1.9981433254351
6237,14109,Albert Almora Jr.,0.31055900621118016,-0.6,2019,1.2269392180029417
7314,14106,Addison Russell,0.3726708074534162,0.8,2019,2.110817621312527
3222,13853,Joey Wendle,0.453416149068323,0.6,2019,2.873114440236879
4512,13836,Matt Duffy,0.34161490683229817,-0.1,2019,1.710609618042949
6529,13807,Kevin Plawecki,0.2111801242236025,0.3,2019,1.2958512539023705
2928,13769,Adalberto Mondesi,0.36645962732919257,2.5,2019,2.7641307532171964
6423,13768,Travis Jankowski,0.2981366459627329,0.4,2019,1.412721427883969
3486,13757,Chris Taylor,0.44099378881987583,1.9,2019,2.638475191954532
1790,13744,David Dahl,0.2670807453416149,1.7,2019,1.645050568562064
5682,13621,Jeimer Candelario,0.3478260869565218,0.2,2019,2.3120250206053767
3862,13613,Ketel Marte,0.38509316770186336,6.2,2019,2.4925880953564654
30,13611,Mookie Betts,0.8571428571428572,6.4,2019,6.55813620029197
3058,13608,Mallex Smith,0.4037267080745342,1.4,2019,2.1338740637458793
4882,13593,Jose Peraza,0.4099378881987578,-0.4,2019,2.2876983812404554
1345,13590,Jesse Winker,0.2732919254658385,0.6,2019,1.4392900800908177
503,13510,Jose Ramirez,0.7142857142857144,3.5,2019,6.289021667827513
7796,13359,Tyler Naquin,0.1863354037267081,1.3,2019,0.5515606045284346
8818,12859,James McCann,0.16770186335403728,2.2,2019,0.33828733220241625
1026,12161,Xander Bogaerts,0.4844720496894411,5.9,2019,3.6755649040713907
3026,12856,George Springer,0.4099378881987578,6.2,2019,2.7281376320396635
4607,12092,Niko Goodrum,0.3229813664596274,2.7,2019,1.8093584232498188
2193,11982,Travis Shaw,0.4472049689440994,-1.2,2019,3.070356622253726
7935,11936,Joe Panik,0.2298136645962733,0.3,2019,1.4297399487976685
1984,11899,Joc Pederson,0.33540372670807456,2.7,2019,1.6353827461066874
8791,11875,Ronny Rodriguez,0.18012422360248448,0.2,2019,0.6723737968313672
4345,11850,Tyler Austin,0.24844720496894412,0.2,2019,1.0776338023662921
4525,11846,Leonys Martin,0.32919254658385094,-0.5,2019,1.8921990137306333
5124,12144,Max Kepler,0.3726708074534162,3.8,2019,2.5242178953241914
2036,11739,J.T. Realmuto,0.5093167701863355,5.6,2019,3.3814275784845536
3028,11680,Elias Diaz,0.3229813664596274,-1.5,2019,0.6930488623920837
4738,11609,Willson Contreras,0.25465838509316774,2.6,2019,1.6032490577087983
6887,11602,Yolmer Sanchez,0.3478260869565218,0.7,2019,2.1220889238065923
925,11579,Bryce Harper,0.3975155279503106,4.0,2019,3.680227717304508
894,11493,Manny Machado,0.6459627329192548,2.2,2019,4.931811193765824
5429,14162,Carlos Correa,0.422360248447205,3.8,2019,3.6536267393747437
7903,11489,Michael A. Taylor,0.27950310559006214,2.1,2019,1.3814028426697351
1476,11737,Nick Castellanos,0.3478260869565218,2.6,2019,1.6275246449287417
6664,12147,Nick Ahmed,0.44099378881987583,3.3,2019,2.3468364139802635
2992,12155,Eddie Rosario,0.4596273291925466,1.1,2019,2.492613440334819
7873,12158,Austin Barnes,0.2857142857142857,0.6,2019,1.5211337024299576
5584,12775,Brad Miller,0.20496894409937888,1.2,2019,0.3231993819242073
671,12564,Trevor Story,0.4968944099378882,6.3,2019,3.36486389255889
899,12552,Eugenio Suarez,0.4782608695652174,4.2,2019,3.422238828583226
5687,12547,John Hicks,0.2111801242236025,-1.2,2019,0.450105185883672
2455,12546,C.J. Cron,0.3478260869565218,1.0,2019,1.5369533076613209
5975,12533,Marcus Semien,0.3975155279503106,6.5,2019,2.4845557195387418
5333,12532,Kolten Wong,0.3478260869565218,3.5,2019,1.8852164930703323
2483,12510,Curt Casali,0.2422360248447205,1.0,2019,0.5460309488053068
6506,12434,Kevin Pillar,0.3229813664596274,0.4,2019,1.5616612701579615
6628,12371,Tommy La Stella,0.2173913043478261,1.7,2019,0.07853346542195355
7590,12325,Jace Peterson,0.2111801242236025,1.0,2019,0.9350044895751395
4665,12284,Kevan Smith,0.2422360248447205,-0.3,2019,0.8027318754221473
4385,12282,Rougned Odor,0.3726708074534162,1.0,2019,1.9435539549369079
5409,12180,Jorge Alfaro,0.4099378881987578,1.3,2019,2.0408809691359404
4043,12179,Maikel Franco,0.2919254658385093,-0.8,2019,1.4304307872212374
7030,12164,Miguel Sano,0.2173913043478261,2.9,2019,1.2423619426050123
4553,12160,Ben Gamel,0.26086956521739135,0.7,2019,1.2091519355796145
5617,12858,Brian Goodwin,0.2360248447204969,2.2,2019,0.7247180164551537
1963,14221,Jorge Soler,0.24844720496894412,3.7,2019,1.0977012473184256
3282,15676,Jose Abreu,0.31677018633540377,1.6,2019,1.7742171599296537
1309,14274,Mitch Haniger,0.5031055900621119,1.1,2019,3.042242766023405
1784,17128,Ramon Laureano,0.33540372670807456,3.9,2019,2.0571937989293425
9275,17023,Magneuris Sierra,0.14285714285714285,-0.2,2019,0.51517375302986
2298,16997,Gleyber Torres,0.36024844720496896,3.6,2019,2.602974314290537
4618,16909,Colin Moran,0.24844720496894412,0.2,2019,1.0504254942375035
7503,16623,Greg Allen,0.2360248447204969,0.6,2019,1.2038281206674788
4454,16556,Ozzie Albies,0.44099378881987583,4.2,2019,3.178055327205515
6576,16512,Isiah Kiner-Falefa,0.2422360248447205,-0.7,2019,1.2937850786427303
5624,17232,Yoan Moncada,0.2919254658385093,5.5,2019,1.688517710027988
1183,16505,Matt Chapman,0.6024844720496895,5.7,2019,3.8979740108080803
1462,16472,Rhys Hoskins,0.36024844720496896,2.0,2019,2.4526363810732725
368,16442,Ryan O'Hearn,0.27950310559006214,-1.1,2019,1.6141578762324418
2807,16376,Michael Conforto,0.4347826086956522,4.4,2019,3.195751820059357
4213,16313,Yairo Munoz,0.1987577639751553,-0.2,2019,0.91462130508314
3784,16252,Trea Turner,0.5093167701863355,4.2,2019,3.802155713170311
7528,16153,Austin Slater,0.1987577639751553,0.5,2019,0.6190583086996673
2596,15998,Cody Bellinger,0.4285714285714286,7.8,2019,3.3376304878985086
2774,16478,Kyle Schwarber,0.36645962732919257,2.0,2019,2.4651926710564855
4100,15986,Willy Adames,0.2857142857142857,3.3,2019,1.54474584612535
5734,17350,Rafael Devers,0.2732919254658385,6.7,2019,1.8625189025970577
6830,17719,Steven Duggar,0.2422360248447205,-0.5,2019,1.2846406364328948
126,11477,Christian Yelich,0.68944099378882,7.2,2019,4.804802557494639
493,20123,Juan Soto,0.44099378881987583,5.7,2019,3.592011194809718
532,19755,Shohei Ohtani,0.3788819875776398,1.7,2019,2.2703734084916682
4597,19238,Lourdes Gurriel Jr.,0.24844720496894412,1.8,2019,1.043826170936193
4507,19198,Yuli Gurriel,0.31055900621118016,3.9,2019,1.277713168065378
7032,18721,Guillermo Heredia,0.2732919254658385,0.6,2019,0.7938495499792166
574,18401,Ronald Acuna Jr.,0.4658385093167702,5.4,2019,3.7057715547656627
418,17678,Alex Bregman,0.7080745341614907,8.2,2019,5.573380897017719
7171,18314,Dansby Swanson,0.2981366459627329,2.0,2019,1.6706655451432235
4204,18030,Harrison Bader,0.4658385093167702,1.8,2019,2.7764446664646214
4745,18015,Paul DeJong,0.31677018633540377,3.7,2019,2.296144925485657
6867,17992,David Fletcher,0.30434782608695654,3.1,2019,1.8581241640440664
8660,17975,Scott Kingery,0.19254658385093168,2.2,2019,0.703059001461959
6816,17929,Cedric Mullins II,0.2298136645962733,0.8,2019,1.3232815574334889
3971,17919,Ian Happ,0.2732919254658385,1.3,2019,1.7351152140148034
1791,17901,Andrew Benintendi,0.5217391304347827,1.8,2019,3.703476844165472
3620,18289,Brian Anderson,0.391304347826087,2.7,2019,2.6678762939340253
4696,15937,Aledmys Diaz,0.30434782608695654,1.3,2019,1.3507335036572325
1586,15878,Miguel Andujar,0.44099378881987583,-0.2,2019,2.721425791290099
8747,15694,Chance Sisco,0.1987577639751553,-0.2,2019,0.9745502927966765
4123,14894,Tony Kemp,0.2732919254658385,0.4,2019,1.402942939652935
8234,14818,JaCoby Jones,0.24844720496894412,0.3,2019,0.8801595762896173
32,14811,Luke Voit,0.31055900621118016,1.4,2019,1.1939092264190077
5266,14738,Phillip Ervin,0.2298136645962733,0.8,2019,1.1808766368878398
7480,14712,Manuel Margot,0.26086956521739135,1.7,2019,2.0607834064115007
5381,14593,David Bote,0.2732919254658385,1.9,2019,1.5308011263188515
4627,14567,Franchy Cordero,0.2360248447204969,-0.2,2019,1.2977989477210985
8296,14942,Andrew Knapp,0.1863354037267081,0.2,2019,0.6529232072103016
1644,14566,Franmil Reyes,0.2732919254658385,1.1,2019,1.150113986067578
9224,14523,Pedro Severino,0.16770186335403728,0.5,2019,0.9861784263273956
4644,14503,Renato Nunez,0.2236024844720497,0.2,2019,0.9267101075227
3673,14477,Jake Cave,0.27950310559006214,1.0,2019,1.2009088294667416
5552,14388,Ronald Guzman,0.2360248447204969,-0.9,2019,1.0754610868815804
8993,14352,Lewis Brinson,0.12422360248447206,-1.6,2019,0.3953855867234727
3018,14344,Matt Olson,0.4037267080745342,4.1,2019,2.496358860424821
7891,14320,Wilmer Difo,0.2236024844720497,0.1,2019,1.2229253466716163
4461,14553,Nomar Mazara,0.26086956521739135,0.6,2019,1.3664755462013543
2505,14950,Johan Camargo,0.3975155279503106,-0.5,2019,2.481363994666403
8517,14968,Victor Caratini,0.19254658385093168,1.2,2019,0.586311738119494
8431,15082,Adam Engel,0.2919254658385093,0.8,2019,0.7762640925105413
3731,15672,Austin Meadows,0.2298136645962733,4.5,2019,1.2267293969713255
512,15640,Aaron Judge,0.5403726708074534,4.3,2019,3.9702675136340577
881,15564,Tyler White,0.31677018633540377,-0.7,2019,1.2223084326602343
7326,15518,Amed Rosario,0.2360248447204969,2.0,2019,1.4148819814569982
9192,15487,Victor Reyes,0.12422360248447206,1.4,2019,0.3189472152963466
3158,15464,Hunter Renfroe,0.30434782608695654,2.0,2019,1.5685439581538705
6922,15447,Ryon Healy,0.16149068322981366,-0.2,2019,0.6233212018007275
1703,15429,Kris Bryant,0.3788819875776398,4.7,2019,2.7220737808498887
1271,15362,Jeff McNeil,0.391304347826087,4.9,2019,2.2240817572966782
2789,15223,Adam Frazier,0.32919254658385094,2.7,2019,1.404387429311571
5970,15194,Jake Bauers,0.2298136645962733,-0.4,2019,1.8905879482258467
3582,15191,Chad Pinder,0.36024844720496896,0.2,2019,1.0537935372037424
7047,15172,Tim Anderson,0.36645962732919257,4.5,2019,2.317476991875007
4384,15161,Mitch Garver,0.2360248447204969,3.9,2019,0.6553257732545799
5942,15149,Trey Mancini,0.2360248447204969,3.3,2019,1.0790124942614012
7309,15117,Hunter Dozier,0.13043478260869565,2.8,2019,0.12330857621682972
6955,15112,Ryan McMahon,0.2111801242236025,0.8,2019,0.6577296442410352
2335,14225,Yasiel Puig,0.31677018633540377,2.0,2019,2.070868531140373
5285,11476,Odubel Herrera,0.2857142857142857,1.3,2019,1.6684622528392197
7358,11265,Jonathan Schoop,0.2857142857142857,2.1,2019,1.7160223215747836
3535,11445,Mark Canha,0.31055900621118016,3.9,2019,0.7821568509125061
844,5361,Freddie Freeman,0.5093167701863355,4.4,2019,3.4145896160102307
6115,5343,Brandon Crawford,0.36645962732919257,0.4,2019,1.8594346523315322
1632,5297,Aaron Hicks,0.4782608695652174,0.6,2019,3.319694871311271
1922,5275,Francisco Cervelli,0.3726708074534162,0.0,2019,1.542394849432868
9204,5273,Sandy Leon,0.2360248447204969,-0.2,2019,0.9370508844548562
3626,5254,Robbie Grossman,0.26086956521739135,0.8,2019,0.7048171399935441
411,5235,Justin Turner,0.4782608695652174,4.1,2019,2.667313136993277
5539,5409,Pablo Sandoval,0.2173913043478261,1.0,2019,0.08490848107380128
6544,5227,Jon Jay,0.19254658385093168,-0.8,2019,0.24732873733593774
2363,5222,Justin Upton,0.3726708074534162,-0.2,2019,2.1944218097261414
6243,5209,Alex Gordon,0.2981366459627329,1.0,2019,0.6439135050701713
2616,5038,Josh Donaldson,0.27950310559006214,5.2,2019,1.4040887675576115
3753,4962,Asdrubal Cabrera,0.4347826086956522,1.9,2019,1.8054987506293099
1639,4949,Giancarlo Stanton,0.47204968944099385,2.6,2019,3.307901362005114
4865,4940,Jason Heyward,0.3788819875776398,2.2,2019,1.823661116925336
5872,4922,Ender Inciarte,0.4285714285714286,0.9,2019,2.8499523961458357
7028,5223,Cameron Maybin,0.20496894409937888,1.7,2019,0.5288431499007231
4006,4892,Mike Moustakas,0.3478260869565218,2.8,2019,2.218364078601489
1455,5417,Jose Altuve,0.5714285714285714,4.3,2019,3.895849244843385
9034,5486,Abraham Almonte,0.15527950310559008,0.0,2019,0.854796332653551
7074,6609,Freddy Galvis,0.33540372670807456,2.2,2019,1.7386845943325946
6918,6547,Jordy Mercer,0.31055900621118016,1.0,2019,1.3437089460132234
5242,6368,Adam Jones,0.2236024844720497,-0.6,2019,0.6376201418016969
8694,6310,Alcides Escobar,0.15527950310559008,1.7,2019,0.31968811567331556
6794,6195,Ian Kinsler,0.31055900621118016,-0.1,2019,1.5289286521009497
100,6184,J.D. Martinez,0.5714285714285714,3.5,2019,3.665253702264042
2528,6153,Eduardo Escobar,0.4285714285714286,2.9,2019,2.432331161895212
1297,5452,Ji-Man Choi,0.27950310559006214,1.9,2019,1.345095108716786
2218,6012,Didi Gregorius,0.422360248447205,-0.4,2019,3.1047975265563634
2634,5930,Nick Markakis,0.36645962732919257,0.6,2019,1.6349529282352082
7016,5913,Leury Garcia,0.25465838509316774,1.8,2019,0.7863152362971539
5146,5827,Wilmer Flores,0.25465838509316774,1.5,2019,1.190586952214349
6279,5760,Avisail Garcia,0.26086956521739135,2.1,2019,1.7118739486066468
7216,5751,Hernan Perez,0.26086956521739135,-0.6,2019,0.8675063739509792
5025,5497,Marwin Gonzalez,0.32919254658385094,1.6,2019,1.6430166776227768
6044,5491,Austin Romine,0.2919254658385093,0.9,2019,0.9090177720576509
4193,5933,Jean Segura,0.453416149068323,1.7,2019,3.0280896792269107
9035,4866,Jarrod Dyson,0.19254658385093168,1.3,2019,1.1889017029573863
7607,4810,Brian McCann,0.2236024844720497,1.1,2019,0.9127388199103574
2887,4747,Curtis Granderson,0.26086956521739135,-1.1,2019,0.25913543794961313
5869,3256,Welington Castillo,0.2236024844720497,-1.0,2019,0.5782083936787801
1894,3174,Shin-Soo Choo,0.33540372670807456,1.1,2019,0.9090002778302342
3585,3142,Robinson Chirinos,0.2298136645962733,2.2,2019,0.627569107542933
4296,3086,Mitch Moreland,0.25465838509316774,0.8,2019,0.9141695562640058
1705,2967,Tommy Pham,0.44099378881987583,3.0,2019,3.0136935859883653
9141,2900,Roberto Perez,0.2111801242236025,3.2,2019,0.9483731011478636
6562,2829,Manny Pina,0.2857142857142857,1.1,2019,1.361501658711893
1435,3269,Robinson Cano,0.3975155279503106,1.0,2019,1.6169039865111192
4879,2530,Yonder Alonso,0.2298136645962733,-1.3,2019,0.6788609221744624
3591,2396,Carlos Santana,0.36645962732919257,4.8,2019,2.3832621484803713
8691,11470,Tony Wolters,0.2670807453416149,-0.5,2019,2.039982155548703
1235,2136,David Peralta,0.4285714285714286,1.4,2019,2.150233699260467
1621,1744,Miguel Cabrera,0.26086956521739135,-0.5,2019,0.1887747149789858
1562,1433,Wilson Ramos,0.35403726708074534,1.5,2019,1.3591226402982017
6689,1177,Albert Pujols,0.18012422360248448,-0.6,2019,-0.7508345729941115
6528,785,Todd Frazier,0.31677018633540377,2.0,2019,2.056418030307086
1590,2434,Nelson Cruz,0.36645962732919257,4.3,2019,1.5477875930025264
3470,3298,Charlie Culberson,0.27950310559006214,0.8,2019,0.3329146392700265
8646,3312,Martin Prado,0.2173913043478261,-1.3,2019,0.45126807894829435
6710,3353,Matt Joyce,0.2360248447204969,1.3,2019,0.8426369996487304
6209,4616,Russell Martin,0.2857142857142857,1.1,2019,1.2849755089577832
